Name,Time,Amperage_A,Amperage_B,Amperage_C,Env_temp,Humidity,Upper_oil_temp,H2_concentration,CO_concentration,Built
Ледовый Дворец\Т-2,2016-04-10 01:00:00,12.576489533011273,13.6624619788871,14.146537842190016,22.0,2.0577849254944938,41.0,11.85487688009382,27.915487329292922,2013
Ледовый Дворец\Т-2,2016-04-10 02:00:00,12.585346215780998,13.668992664161747,14.152979066022544,22.0,2.058105952858352,41.0,11.856077307673546,27.90160737236981,2013
Ледовый Дворец\Т-2,2016-04-10 03:00:00,12.594202898550725,13.675523349436393,14.159420289855072,22.0,2.0584269802222104,41.0,11.857277735253271,27.887727415446697,2013
Ледовый Дворец\Т-2,2016-04-10 04:00:00,12.603059581320451,13.68205403471104,14.1658615136876,22.0,2.0587480075860687,41.0,11.858478162832998,27.87384745852358,2013
Ледовый Дворец\Т-2,2016-04-10 05:00:00,12.611916264090176,13.688584719985688,14.172302737520129,22.0,2.059069034949927,41.0,11.859678590412726,27.85996750160047,2013
Ледовый Дворец\Т-2,2016-04-10 06:00:00,12.620772946859903,13.695115405260333,14.178743961352657,22.0,2.0593900623137853,41.0,11.86087901799245,27.846087544677356,2013
Ледовый Дворец\Т-2,2016-04-10 07:00:00,12.62962962962963,13.70164609053498,14.185185185185185,22.0,2.0597110896776436,41.0,11.862079445572178,27.83220758775424,2013
Ледовый Дворец\Т-2,2016-04-10 08:00:00,12.638486312399356,13.708176775809626,14.191626409017713,22.0,2.060032117041502,41.0,11.863279873151905,27.818327630831128,2013
Ледовый Дворец\Т-2,2016-04-10 09:00:00,12.647342995169081,13.714707461084274,14.198067632850242,22.0,2.06035314440536,41.0,11.86448030073163,27.804447673908015,2013
Ледовый Дворец\Т-2,2016-04-10 10:00:00,12.656199677938808,13.72123814635892,14.20450885668277,22.0,2.0606741717692185,41.0,11.865680728311357,27.7905677169849,2013
Ледовый Дворец\Т-2,2016-04-10 11:00:00,12.665056360708535,13.727768831633567,14.210950080515298,22.0,2.060995199133077,41.0,11.866881155891082,27.776687760061787,2013
Ледовый Дворец\Т-2,2016-04-10 12:00:00,12.673913043478262,13.734299516908212,14.217391304347826,22.0,2.061316226496935,41.0,11.86808158347081,27.76280780313867,2013
Ледовый Дворец\Т-2,2016-04-10 13:00:00,12.682769726247987,13.74083020218286,14.223832528180354,22.0,2.0616372538607934,41.0,11.869282011050537,27.748927846215558,2013
Ледовый Дворец\Т-2,2016-04-10 14:00:00,12.691626409017713,13.747360887457507,14.230273752012883,22.0,2.0619582812246517,41.0,11.870482438630262,27.735047889292446,2013
Ледовый Дворец\Т-2,2016-04-10 15:00:00,12.70048309178744,13.753891572732153,14.23671497584541,22.0,2.06227930858851,41.0,11.871682866209989,27.72116793236933,2013
Ледовый Дворец\Т-2,2016-04-10 16:00:00,12.709339774557165,13.7604222580068,14.243156199677939,22.0,2.0626003359523684,41.0,11.872883293789714,27.707287975446217,2013
Ледовый Дворец\Т-2,2016-04-10 17:00:00,12.718196457326892,13.766952943281446,14.249597423510467,22.0,2.0629213633162267,41.0,11.874083721369441,27.6934080185231,2013
Ледовый Дворец\Т-2,2016-04-10 18:00:00,12.727053140096618,13.773483628556093,14.256038647342995,22.0,2.063242390680085,41.0,11.875284148949168,27.67952806159999,2013
Ледовый Дворец\Т-2,2016-04-10 19:00:00,12.735909822866345,13.780014313830739,14.262479871175524,22.0,2.063563418043943,41.0,11.876484576528894,27.665648104676876,2013
Ледовый Дворец\Т-2,2016-04-10 20:00:00,12.74476650563607,13.786544999105386,14.268921095008052,22.0,2.063884445407801,41.0,11.87768500410862,27.65176814775376,2013
Ледовый Дворец\Т-2,2016-04-10 21:00:00,12.753623188405797,13.793075684380032,14.27536231884058,22.0,2.0642054727716594,41.0,11.878885431688348,27.637888190830648,2013
Ледовый Дворец\Т-2,2016-04-10 22:00:00,12.762479871175524,13.79960636965468,14.281803542673108,22.0,2.0645265001355178,41.0,11.880085859268073,27.624008233907535,2013
Ледовый Дворец\Т-2,2016-04-10 23:00:00,12.77133655394525,13.806137054929327,14.288244766505636,22.0,2.064847527499376,41.0,11.8812862868478,27.61012827698442,2013
Ледовый Дворец\Т-2,2016-04-11 00:00:00,12.780193236714975,13.812667740203972,14.294685990338165,22.0,2.0651685548632344,41.0,11.882486714427525,27.596248320061306,2013
Ледовый Дворец\Т-2,2016-04-11 01:00:00,12.789049919484702,13.81919842547862,14.301127214170693,22.0,2.0654895822270927,41.0,11.883687142007252,27.582368363138194,2013
Ледовый Дворец\Т-2,2016-04-11 02:00:00,12.797906602254429,13.825729110753265,14.307568438003221,22.0,2.065810609590951,41.0,11.88488756958698,27.568488406215078,2013
Ледовый Дворец\Т-2,2016-04-11 03:00:00,12.806763285024154,13.832259796027913,14.31400966183575,22.0,2.0661316369548093,41.0,11.886087997166705,27.554608449291965,2013
Ледовый Дворец\Т-2,2016-04-11 04:00:00,12.81561996779388,13.83879048130256,14.320450885668278,22.0,2.0664526643186676,41.0,11.887288424746432,27.54072849236885,2013
